Reference	LeftContext	Pivot	RightContext
HUM_cat-hotel_pol-POS_tokenise, 1120	不 多 ， 没有 逛街 的 地方 。	酒店	附件 并 不是 太 繁华 ！ 房间 不错 ， 虽然 有点 小
HUM_cat-hotel_pol-POS_tokenise, 1122	。 可以 忽略 了 。 好像 跟洪 崖洞	酒店	一个 公司 的 ， 所以 房间 的 风格 比较 接近 ， 就是
HUM_cat-hotel_pol-POS_tokenise, 1122	来说 不错 ， 属于 比较 好 的 三星级	酒店	。 服务 还 可以 ， 房间 好 ， 888888888888888888888888 这是 一家 市政府
HUM_cat-hotel_pol-POS_tokenise, 1127	被忽视 的 床头灯 管 老化 等, 建议	酒店	方面 可以 定期 检修, 等到 顾客 反馈 问题, 就 稍
HUM_cat-hotel_pol-POS_tokenise, 1127	显 被动 了. 祝 携程 旅行网 及汉庭	酒店	越办 越 好! 一家 很 不错 道 酒店 ， 无论 软件
HUM_cat-hotel_pol-POS_tokenise, 1128	越办 越 好! 一家 很 不错 道	酒店	， 无论 软件 硬件 都 比较 理想 ， 离 市区 并 不算
HUM_cat-hotel_pol-POS_tokenise, 1128	重庆 繁华 的 大都市 能住 到 这样 好道	酒店	非常 满意 ， 重要 的 是 价格 也 不贵 。 多次 住
HUM_cat-hotel_pol-POS_tokenise, 1129	。 实际上 在 自贡 也 没有 更 多	酒店	可选 了 。 房间 早餐 都 还 不错 ， 和 价格 成正比
HUM_cat-hotel_pol-POS_tokenise, 1133	住 中州 宾馆 是 最好 的 了 。	酒店	的 地理位置 尚可 ， 顺着 情侣 路 很 容易 找到 。 定
HUM_cat-hotel_pol-POS_tokenise, 1134	还是 比较 有 优势 的 位置 佳 ，	酒店	前面 就是 栈桥 ， 早起 运气 好 的 可以 在 栈桥 上
HUM_cat-hotel_pol-POS_tokenise, 1134	辆车 肯定 能 找到 满意 的 餐厅 。	酒店	走廊 的 小 食品 是 孩子 的 最 爱 ， 不过 大家
HUM_cat-hotel_pol-POS_tokenise, 1135	， 不过 大家 自觉 适量 取用 哦 ！	酒店	的 服务 是 不错 的 ， 但是 硬件 不够 五星 标准 ，
HUM_cat-hotel_pol-POS_tokenise, 1135	再 收费 。 晚上 的 自助餐 很值 ，	酒店	去 市中心 的 巴士 也 很 方面 。 如果 在 住 上
HUM_cat-hotel_pol-POS_tokenise, 1140	都 住 上海 苏州 一些 品牌 五星 的	酒店	, 昆山 这个 地方 还 没有 什么 真正 国际品牌 入驻, 就
HUM_cat-hotel_pol-POS_tokenise, 1140	国际品牌 入驻, 就 选 了 这家 本地	酒店	. 大堂 和 用餐 的 地方 格局 似乎 不是 很 好,
HUM_cat-hotel_pol-POS_tokenise, 1140	一幅 冷 面孔. 看来 国内 这些 本土	酒店	是 要 好好 想想 如何 把 自己 的 品牌 擦亮 了.
HUM_cat-hotel_pol-POS_tokenise, 1140	： 尊敬 的 客人: 您好 感谢您 对君豪	酒店	的 选择 与 支持, 关于 您 所 反映 的 大堂 的
HUM_cat-hotel_pol-POS_tokenise, 1140	在 客房 内 的 硬件 配备 和 整个	酒店	的 软件 服务 上 比 其它 酒店 投入 了 更 多 的
HUM_cat-hotel_pol-POS_tokenise, 1140	整个 酒店 的 软件 服务 上 比 其它	酒店	投入 了 更 多 的 成本 和 心血, 希望 能 让
HUM_cat-hotel_pol-POS_tokenise, 1140	住 得 满意! 还要 感谢您 对 我们	酒店	员工 服务 的 肯定, 期待 您 下次 入住! 饭店 有些
HUM_cat-hotel_pol-POS_tokenise, 1142	疲劳 的 身体 在 金钟 打 的 到	酒店	的 ， 原来 以为 打 的 会 很 贵 ， 其实 也
HUM_cat-hotel_pol-POS_tokenise, 1142	前台 的 小姐 ， 从 金钟 怎么 到	酒店	。 前台 告诉 我 坐 5B 就 能 到 ， 结果 是
HUM_cat-hotel_pol-POS_tokenise, 1142	也 就是 27 元 港币 就 可以 到	酒店	了 。 到达 酒店 ， 前台 的 小姐 语气 温和 ， 速度
HUM_cat-hotel_pol-POS_tokenise, 1142	港币 就 可以 到 酒店 了 。 到达	酒店	， 前台 的 小姐 语气 温和 ， 速度 也 还 挺快 的
HUM_cat-hotel_pol-POS_tokenise, 1142	不 说 了 。 总体 来说 ， 这家	酒店	， 从 各 方面 来说 还 行 。 不次 如果 有 机会
HUM_cat-hotel_pol-POS_tokenise, 1142	， 我 也 还 会 选择 这 一家	酒店	。 不过 就是 觉得 酒店 的 价格 偏高 了 一点点 （ HK715
HUM_cat-hotel_pol-POS_tokenise, 1142	选择 这 一家 酒店 。 不过 就是 觉得	酒店	的 价格 偏高 了 一点点 （ HK715 ） 。 或许 是 暑假
HUM_cat-hotel_pol-POS_tokenise, 1143	海鲜 价 。 宽带 上网 速度 挺快 ，	酒店	一楼 的 烧烤 不错 。 酒店 整体 性价比 可以 ， 去 酒吧
HUM_cat-hotel_pol-POS_tokenise, 1143	挺快 ， 酒店 一楼 的 烧烤 不错 。	酒店	整体 性价比 可以 ， 去 酒吧 一条街 打车 10 元 总体 比较满意
HUM_cat-hotel_pol-POS_tokenise, 1145	可以 。 服务 非常 到位, 无论 工种	酒店	员工 都 很 热情, 有 的 时候 不是 他们 的 服务
HUM_cat-hotel_pol-POS_tokenise, 1145	范畴, 也 会 热情 上来 关照,	酒店	的 花园 超大, 很 适合 散步. 唯一 欠缺 的 是
HUM_cat-hotel_pol-POS_tokenise, 1145	很 适合 散步. 唯一 欠缺 的 是	酒店	房间 的 地毯 总是 有 一股 发霉 的 味道, 房间 的
HUM_cat-hotel_pol-POS_tokenise, 1146	很 不错 了 。 没处 吃 早饭 ，	酒店	早饭 要 100 多 ， 吃不起 。 单人间 很小 很小 ， 光是
HUM_cat-hotel_pol-POS_tokenise, 1147	不 了解 ， 这 几月 出行 最好 的	酒店	了 ， 价格 偏高 。 客人 反映 不错. 主要 是 靠近
HUM_cat-hotel_pol-POS_tokenise, 1149	. 商务谈判 和 购物 都 比较 方便.	酒店	的 地理位置 实在 不错 ， 所以 从 大堂 开始 就 令人 惊艳
HUM_cat-hotel_pol-POS_tokenise, 1150	也 可以 边 泡澡 边 看 风景 。	酒店	内部 设施 不错 ， 但 可惜 是 游泳池 一定 要 戴 泳帽
HUM_cat-hotel_pol-POS_tokenise, 1150	给 宰 ， 只好 望池 兴叹 了 ，	酒店	的 人 说 是 规矩 ， 难道 戴 泳帽 就 能 保证
HUM_cat-hotel_pol-POS_tokenise, 1152	， 很 好找 。 比起 市区 的 五星级	酒店	硬件 上 稍差 ， 但 还 算 干净 舒适 ， 考虑 到
HUM_cat-hotel_pol-POS_tokenise, 1153	挺不错! 于是 这次 出差 选择 了 这家	酒店	。 自已 亲身 体会 一下 ， 感觉 还 挺 好 。 270
HUM_cat-hotel_pol-POS_tokenise, 1153	， 而且 还 包 早餐 ， 值得 ！	酒店	不仅 服务 好 ， 而且 房间 卫生 也 很 干净 。 地理位置
HUM_cat-hotel_pol-POS_tokenise, 1153	5 分钟 可 到达 西门口 地铁站 。 而	酒店	唯一 不足 就是 提供 的 西式早餐 供应 太慢 ， 可能 是因为 我
HUM_cat-hotel_pol-POS_tokenise, 1153	。 总体 来说 ， 是 间 挺不错 的	酒店	， 挺 好 ， 值得 选择 入住 ！ ！ ！ 同志 们
HUM_cat-hotel_pol-POS_tokenise, 1154	们. 我 三四个 月 住 了 这	酒店	至少 十一 二次. 不图 什么. 就是 安静 点. 上次
HUM_cat-hotel_pol-POS_tokenise, 1156	扣 我 信用卡 里 的 钱 。 真不知道	酒店	与 携程 是 如何 衔接 的 ？ 宾馆 反馈 2007 年 12
HUM_cat-hotel_pol-POS_tokenise, 1157	的 入住 感觉 更加 舒适 与 愉快 。	酒店	的 地理位置 优越, 适合 办公 人事 入住, 服务 也 比较
HUM_cat-hotel_pol-POS_tokenise, 1158	, 下次 会 继续 考虑 很 好 的	酒店	, 起码 四星, 服务 人员 经理 等 态度 非常 好,
HUM_cat-hotel_pol-POS_tokenise, 1160	地板 显得 干净 也好 打扫 非常 不错 的	酒店	， 设施 、 服务 都 不错 。 比较 适合 度假 休息 ，
HUM_cat-hotel_pol-POS_tokenise, 1161	度假 休息 ， 放松 心情 。 因为 悦华	酒店	没 房间 了 ， 才 通过 携程 定 泉州 酒店 的 。
HUM_cat-hotel_pol-POS_tokenise, 1161	房间 了 ， 才 通过 携程 定 泉州	酒店	的 。 虽然 最 喜欢 的 还是 悦华 ， 其实 感觉 泉州
HUM_cat-hotel_pol-POS_tokenise, 1161	喜欢 的 还是 悦华 ， 其实 感觉 泉州	酒店	的 装修 和 气派 还是 在 悦华 之上 ， 就是 服务 和
HUM_cat-hotel_pol-POS_tokenise, 1162	， 就是 服务 和 早餐 差悦华 了 。	酒店	位置 非常 好 ， 周围 购物 很 方便 。 房间 还 算
HUM_cat-hotel_pol-POS_tokenise, 1163	没 暖风 ， 这 季节 ， 冷 ！	酒店	不错, 已 多次 住 过, 同等 价格 下次 还会 入住
HUM_cat-hotel_pol-POS_tokenise, 1164	. 西双版纳 是 个 美丽 的 度假胜地 ，	酒店	就 价格 而言 也 物有所值 ， 提供 的 早餐 种类 繁多 且
HUM_cat-hotel_pol-POS_tokenise, 1168	晚上 可能 会 有点 吵. 不错 的	酒店	。 一直 很 喜欢 。 但 现在 酒店 需要 改进 一下 ：
HUM_cat-hotel_pol-POS_tokenise, 1168	酒店 。 一直 很 喜欢 。 但 现在	酒店	需要 改进 一下 ： 1 ， 早餐 ， 我住 这个 酒店 N
HUM_cat-hotel_pol-POS_tokenise, 1168	一下 ： 1 ， 早餐 ， 我住 这个	酒店	N 次 了 ， 但 每次 的 早餐 都 一样 ， 现在
HUM_cat-hotel_pol-POS_tokenise, 1170	东西 或 热 牛奶 给 小朋友 吃.	酒店	环境 一般, 周围 无 景致. 到 市中心 一般 都 要
HUM_cat-hotel_pol-POS_tokenise, 1170	1 块钱 直达 市内. 我们 半夜 到达	酒店	前台 的 时候, 拿 老公 的 国际 卡 CHECK IN,
HUM_cat-hotel_pol-POS_tokenise, 1170	的 卡 明明 早上 才 从 广州 的	酒店	CHECK OUT 出来, 却 完全 没 问题! 最后 他们 才
HUM_cat-hotel_pol-POS_tokenise, 1170	很 喜欢 她! 顺便 还 说 一下	酒店	的 餐厅 吧. 早茶 晚茶 很多 人, 甚至 很多 本地人
HUM_cat-hotel_pol-POS_tokenise, 1170	了! 不好意思! 总的来说, 这家 度假	酒店	我们 全家 还是 非常 满意 的, 我 给 到 4 分
HUM_cat-hotel_pol-POS_tokenise, 1172	住 雾都 宾馆 ！ 很 满意 的 一家	酒店	， 装修 不错 ， 那天 住 下 晚上 房间 的 网络 出
HUM_cat-hotel_pol-POS_tokenise, 1173	一条街 ， 别有洞天 。 下次 还会 选择 这家	酒店	。 本次 入住 的 是 商务 大床 房 ， 房间 不错 ，
HUM_cat-hotel_pol-POS_tokenise, 1175	不 影响 居住 质量 第一次 在 宁海 住	酒店	， 印象 最深 的 是 服务 好 ， 无论 在 哪 碰到
HUM_cat-hotel_pol-POS_tokenise, 1177	宾馆 的 地理位置 好 还是 让 我 满意	酒店	硬件 条件 不错 ， 服务 也 挺 好 ， 价格 合适 。
HUM_cat-hotel_pol-POS_tokenise, 1177	当地 风俗 让 我们 有点 受不了 ， 晚上	酒店	有 新人 结婚 ， 乐队 一直 在 大 门外 演奏 ， 异常
HUM_cat-hotel_pol-POS_tokenise, 1177	大 门外 演奏 ， 异常 吵闹 。 本来	酒店	身处 安静 之地 的 优点 被 全部 破坏 了 。 酒店 挂牌
HUM_cat-hotel_pol-POS_tokenise, 1178	之地 的 优点 被 全部 破坏 了 。	酒店	挂牌 2 星 ， 但 确实 不错 ， 物超所值 ， 在 市中心
HUM_cat-hotel_pol-POS_tokenise, 1179	了 携程 的 点评 ， 所以 对 这家	酒店	的 期望值 并 不 高 。 但 入住 以后 总体 来说 感觉
HUM_cat-hotel_pol-POS_tokenise, 1179	， 但 在 吉林 应该 可以 接受 。	酒店	周围 好像 没什么 合适 的 饭店 ， 最后 还是 在 酒店 吃
HUM_cat-hotel_pol-POS_tokenise, 1179	没什么 合适 的 饭店 ， 最后 还是 在	酒店	吃 了 巴西 烤肉 自助 ， 比 其他 地方 贵些 88 元
HUM_cat-hotel_pol-POS_tokenise, 1181	了 ， 每 小时 40 元 ！ 彭年	酒店	太 处于 闹市 停车 不 方便 ， 房间 有 异味 ， 尤其
HUM_cat-hotel_pol-POS_tokenise, 1182	. 冷冰冰...... 最 不好 的 就是	酒店	附近 比较 荒凉 补充 点评 2007 年 7 月 1 日 ：
HUM_cat-hotel_pol-POS_tokenise, 1184	， 果然 名不虚传 ， 服务 非常 好 ，	酒店	的 设施 也 还 不错 ， 酒店 的 地理位置 在 市中心 ，
HUM_cat-hotel_pol-POS_tokenise, 1184	， 酒店 的 设施 也 还 不错 ，	酒店	的 地理位置 在 市中心 ， 去 哪里 都 很 方便 。 餐饮
HUM_cat-hotel_pol-POS_tokenise, 1186	设施 还 不错 ， 离太 古城 很近 还有	酒店	免费 BUS ， 值 的 ！ 入住 丽晶 ， 感觉 很 好
HUM_cat-hotel_pol-POS_tokenise, 1187	， 感觉 很 好 。 因为 是 新	酒店	， 的确 有 淡淡的 油漆味 ， 房间内 较 新 。 房间 大小
HUM_cat-hotel_pol-POS_tokenise, 1187	一般 、 就算 说 的 过去 吧 。	酒店	外有 西贝筱面 等 几家 饭馆 。 西贝 的 菜 实在 是 量
HUM_cat-hotel_pol-POS_tokenise, 1187	是 量 大 的 惊人 ， 人多 在	酒店	吃 就 不如 去 西贝 吃 了 。 酒店 21 ： 30
HUM_cat-hotel_pol-POS_tokenise, 1187	吃 就 不如 去 西贝 吃 了 。	酒店	21 ： 30 - 24 点有 广式 晚茶 ， 吃 过 几次
HUM_cat-hotel_pol-POS_tokenise, 1187	， 就是 点心 品种 略少 。 哈 。	酒店	地处 青山区 ， 包头 分昆区 、 青山区 。 相对来说 ： 昆区 是
HUM_cat-hotel_pol-POS_tokenise, 1187	像 包百等 大 商场 全在 昆区 ， 从	酒店	打车 到 包百 商圈 车费 12 元多 。 青山区 也 有 一个
HUM_cat-hotel_pol-POS_tokenise, 1187	比 包百 商圈 的 略 小 ， 从	酒店	打车 8 元多 。 银河 广场 离 酒店 有 一段距离 ， 打车
HUM_cat-hotel_pol-POS_tokenise, 1187	酒店 打车 8 元多 。 银河 广场 离	酒店	有 一段距离 ， 打车 9 、 10 元 吧 ， 银河 广场
HUM_cat-hotel_pol-POS_tokenise, 1187	科丽珑 ” 24 小时 营业 的 超市 。	酒店	一楼 有 小卖部 ， 周围 基本 没有 超市 。 这次 住 正赶上
HUM_cat-hotel_pol-POS_tokenise, 1187	几次 有人 敲 错门 ， 理论 上 与	酒店	管理 没关系 吧 。 希望 以后 还是 尽量 让 会议 团体 住
HUM_cat-hotel_pol-POS_tokenise, 1188	来 包头 还会 住 这里 。 成熟 型	酒店	， 房间 、 服务 都 还 不错 ， 商务 房间 ， 配
HUM_cat-hotel_pol-POS_tokenise, 1188	也 很快 。 特别 是 没有 一般 经济型	酒店	的 隔音 差 的 问题 。 位置 属于 市中心 ， 去 各个
HUM_cat-hotel_pol-POS_tokenise, 1189	人 来说 这是 最好 的 选择 ， 因为	酒店	就 在 海港 城内 ， 偌大 的 海港 城逛 一 星期 估计
HUM_cat-hotel_pol-POS_tokenise, 1189	逛全 ， 逛累 了 还 可以 直接 到	酒店	歇 一歇 房间 很小 ， 其他 到 还 可以 。 虽然 名字
HUM_cat-hotel_pol-POS_tokenise, 1191	感觉 一样 ， 没什么 特别 的 。 到达	酒店	已近 十一点, 大堂 昏暗 陈旧, 前台 小姐 对 我 的
HUM_cat-hotel_pol-POS_tokenise, 1191	只是 花洒 不用 时 也 在 滴水,	酒店	难道 不 检修 吗? 床太硬, 只能 把 被子 垫 在
HUM_cat-hotel_pol-POS_tokenise, 1192	只是 海鲜 品种 太 少 再次 入住 该	酒店	, 令 我 有种 涣然一新 的 感觉, 入住 了 新装修 的
HUM_cat-hotel_pol-POS_tokenise, 1193	一点 是 有点 拥挤 的 。 不过 整个	酒店	还 算 比较 中规中矩 。 客房 也 干净 ， 服务员 也 很
HUM_cat-hotel_pol-POS_tokenise, 1193	， 三口 之家 很 浪费 ， 可能 是因为	酒店	为省 总工会 的 工人 疗养院 兼 体检中心 ， 所以 菜 非常 的
HUM_cat-hotel_pol-POS_tokenise, 1194	， 一个 说话 很 恶毒 的 顾客 。	酒店	的 位置 很 好 ， 刚 重新 装修 过 ， 所以 设施
HUM_cat-hotel_pol-POS_tokenise, 1194	早餐 很 丰富 ， 不过 好像 重庆 的	酒店	早餐 都 很 雷同 。 总体 感觉 不错 ！ 近日 亲临 ，
HUM_cat-hotel_pol-POS_tokenise, 1195	不错 ， 较 泉州 的 其他 高 星级	酒店	舒适 距 拱北 关口 步行 15 分钟 可以 到达 ， 很 方便
HUM_cat-hotel_pol-POS_tokenise, 1196	15 分钟 可以 到达 ， 很 方便 ，	酒店	豪华 标准间 太小 ， 卫生间 设施 有点 旧 ， 但是 热水 充足
HUM_cat-hotel_pol-POS_tokenise, 1196	点要 出发 ， 没有 到 早餐 开始 时间	酒店	安排 打包 送到 了 房间 。 房间 清理 得 不是 狠 及时
HUM_cat-hotel_pol-POS_tokenise, 1198	人民币 ， 符合 5 星 价格 ； 其他	酒店	消费 合理 * * * * 酒店 装修 ： 新 酒店 ，
HUM_cat-hotel_pol-POS_tokenise, 1198	其他 酒店 消费 合理 * * * *	酒店	装修 ： 新 酒店 ， 装修 风格 颜色 不 大体 ， 不过
HUM_cat-hotel_pol-POS_tokenise, 1198	* * * * 酒店 装修 ： 新	酒店	， 装修 风格 颜色 不 大体 ， 不过 还是 符合 5 星
HUM_cat-hotel_pol-POS_tokenise, 1198	都 不错 ， 演艺 厅 不错 ， 算是	酒店	特别之处 ， 加 分 ； * * * * * 房间 用具
HUM_cat-hotel_pol-POS_tokenise, 1199	开门 ； * * * * 1 、	酒店	刚 装修 过 ， 很 好 ； 2 、 酒店 的 科技含量
HUM_cat-hotel_pol-POS_tokenise, 1199	装修 过 ， 很 好 ； 2 、	酒店	的 科技含量 较 高 ： 一个 大 的 电视 ， 可以 当
HUM_cat-hotel_pol-POS_tokenise, 1199	可以 用 电脑 ， 第一次 看见 这样 的	酒店	电视 。 另外 ， 还 在 方便 的 宽带 与 电源 ，
HUM_cat-hotel_pol-POS_tokenise, 1199	坐式 马桶 也 有 科技含量 。 3 、	酒店	位置 很 好 。 4 、 酒店 很 贵 ， 特别 是
HUM_cat-hotel_pol-POS_tokenise, 1199	、 酒店 位置 很 好 。 4 、	酒店	很 贵 ， 特别 是 一楼 的 酒吧 ， 非常 贵 。
HUM_cat-hotel_pol-POS_tokenise, 1200	那里 粘上 的 ， 但 里面 没有 。	酒店	外部环境 很 不错 ， 感觉 很 静谧 ， 房间 内部 装修 尚可
HUM_cat-hotel_pol-POS_tokenise, 1201	给 客人 以 真诚 微笑 的 服务.	酒店	附近 交通 方便, 离 市中心 和 各 景区 都 不远.
HUM_cat-hotel_pol-POS_tokenise, 1203	房间 比较 干净 舒适 ！ 松江 商务 型	酒店	比较 少 ！ 这家 酒店 还 可以 ！ 服务态度 不错, 遇到
HUM_cat-hotel_pol-POS_tokenise, 1203	松江 商务 型 酒店 比较 少 ！ 这家	酒店	还 可以 ！ 服务态度 不错, 遇到 的 每 一位 服务 人员
HUM_cat-hotel_pol-POS_tokenise, 1204	能 主动 问好, 老外 很多, 这个	酒店	可能 有 不同 层面 的 客房, 下次 咱得 换个 房间 住
HUM_cat-hotel_pol-POS_tokenise, 1205	的 电话 声音. 但是 作为 一家 五星	酒店	, 怎么 可以 容忍 美容美发 部门 对 客人 每天 一次 的 电话
HUM_cat-hotel_pol-POS_tokenise, 1206	每天 一次 的 电话 骚扰 呢? 这个	酒店	的 所谓 河畔 全景 房 就是 靠近 拉萨河 这边 的 房间,
HUM_cat-hotel_pol-POS_tokenise, 1208	停车场 ， 非常适合 自驾游 的 朋友 ， 其实	酒店	就 在 景区 内 ， 不 过去 景区 需要 买票 。 服务
HUM_cat-hotel_pol-POS_tokenise, 1212	里 大声 聊天 。 比较 不错 的 一家	酒店	！ 很 人性化 ， 服务 满 周到 。 最 喜欢 的 是
HUM_cat-hotel_pol-POS_tokenise, 1214	， 很 不错 ！ 以前 曾多次 入住 瀛洲	酒店	, 这次 的 早餐 质量 和 选择 的 品种 比 原来 有所提高
HUM_cat-hotel_pol-POS_tokenise, 1218	较 旧 ， 其他 方面 都 不错 。	酒店	的 硬件 设施 不错 ， 服务 也 还 可以 ， 我订 的
HUM_cat-hotel_pol-POS_tokenise, 1219	还 可以 。 浴缸 值得 一赞 ！ 这个	酒店	位置 很 好 ， 就 在 新街口 附近 ， 走 到 哪里
HUM_cat-hotel_pol-POS_tokenise, 1219	哪里 都 近 ， 吃饭 也 方便 。	酒店	员工 服务 也 很 好 ， 主管 顾 新峰 当时 帮 我
HUM_cat-hotel_pol-POS_tokenise, 1219	做 的 入住 ， 因为 他们 在 做	酒店	改造 ， 就 帮 我 免费 升级 了 ！ 客房 的 服务员
HUM_cat-hotel_pol-POS_tokenise, 1219	归 。 真的 是 一个 值得 推荐 的	酒店	。 我 在 协程 虽然 不算 资深 会员 级别 ， 但是 也
HUM_cat-hotel_pol-POS_tokenise, 1221	就 十分钟 左右 ， 房间 也 OK ，	酒店	服务 也 很 好 ， 就是 酒店 里 的 蚊子 很多 。
HUM_cat-hotel_pol-POS_tokenise, 1221	， 酒店 服务 也 很 好 ， 就是	酒店	里 的 蚊子 很多 。 还有 提琴 曲艺 在 大厅 表演 ，
HUM_cat-hotel_pol-POS_tokenise, 1225	的 东西 买 的 也 很 贵 。	酒店	位置 很 好 ， 交通 也 方便 。 电梯 管理系统 可能 比较
